id,entity_id,entity_name,date,account_code,account_name,debit,credit,description,posted_by,is_anomaly,anomaly_type
JE-110078,SUB-0011,PT Toyo Manufacturing Indonesia,2025-05-22,7100,特別利益,3253.0,0.0,通常仕訳_特別利益_79,yamada_t,False,
JE-110079,SUB-0011,PT Toyo Manufacturing Indonesia,2025-04-13,7100,特別利益,3408.0,0.0,通常仕訳_特別利益_80,system_batch,False,
JE-110080,SUB-0011,PT Toyo Manufacturing Indonesia,2025-06-25,3400,長期借入金,0.0,42790.0,通常仕訳_長期借入金_81,system_batch,False,
JE-110081,SUB-0011,PT Toyo Manufacturing Indonesia,2025-06-19,3100,買掛金,843375.0,0.0,通常仕訳_買掛金_82,yamada_t,False,
JE-110082,SUB-0011,PT Toyo Manufacturing Indonesia,2025-06-18,2100,有形固定資産,0.0,4516.0,通常仕訳_有形固定資産_83,suzuki_k,False,
JE-110083,SUB-0011,PT Toyo Manufacturing Indonesia,2025-09-28,2100,有形固定資産,0.0,85756.0,通常仕訳_有形固定資産_84,suzuki_k,False,
JE-110084,SUB-0011,PT Toyo Manufacturing Indonesia,2025-06-22,1500,その他流動資産,57756.0,0.0,通常仕訳_その他流動資産_85,tanaka_m,False,
JE-110085,SUB-0011,PT Toyo Manufacturing Indonesia,2025-07-10,7100,特別利益,0.0,19900.0,通常仕訳_特別利益_86,suzuki_k,False,
JE-110086,SUB-0011,PT Toyo Manufacturing Indonesia,2025-03-28,2100,有形固定資産,115931.0,0.0,通常仕訳_有形固定資産_87,tanaka_m,False,
JE-110087,SUB-0011,PT Toyo Manufacturing Indonesia,2025-07-03,3200,短期借入金,870.0,0.0,通常仕訳_短期借入金_88,suzuki_k,False,
JE-110088,SUB-0011,PT Toyo Manufacturing Indonesia,2025-10-06,3500,退職給付引当金,0.0,18037.0,通常仕訳_退職給付引当金_89,suzuki_k,False,
JE-110089,SUB-0011,PT Toyo Manufacturing Indonesia,2025-02-27,1100,現金及び預金,2761.0,0.0,通常仕訳_現金及び預金_90,suzuki_k,False,
JE-110090,SUB-0011,PT Toyo Manufacturing Indonesia,2025-01-08,5100,販売費,0.0,275171.0,通常仕訳_販売費_91,watanabe_a,False,
JE-110091,SUB-0011,PT Toyo Manufacturing Indonesia,2025-08-17,2200,無形固定資産,20410389.0,0.0,通常仕訳_無形固定資産_92,watanabe_a,False,
JE-110092,SUB-0011,PT Toyo Manufacturing Indonesia,2025-07-12,1400,前払費用,3226.0,0.0,通常仕訳_前払費用_93,watanabe_a,False,
JE-110093,SUB-0011,PT Toyo Manufacturing Indonesia,2025-09-26,2100,有形固定資産,0.0,134355.0,通常仕訳_有形固定資産_94,watanabe_a,False,
JE-110094,SUB-0011,PT Toyo Manufacturing Indonesia,2025-12-11,2200,無形固定資産,9728.0,0.0,通常仕訳_無形固定資産_95,tanaka_m,False,
JE-110095,SUB-0011,PT Toyo Manufacturing Indonesia,2025-09-14,2100,有形固定資産,0.0,1450.0,通常仕訳_有形固定資産_96,watanabe_a,False,
JE-110096,SUB-0011,PT Toyo Manufacturing Indonesia,2025-08-21,7200,特別損失,0.0,30874.0,通常仕訳_特別損失_97,tanaka_m,False,
JE-110097,SUB-0011,PT Toyo Manufacturing Indonesia,2025-08-23,1300,棚卸資産,94066.0,0.0,通常仕訳_棚卸資産_98,system_batch,False,
JE-110098,SUB-0011,PT Toyo Manufacturing Indonesia,2025-10-24,2200,無形固定資産,0.0,10106.0,通常仕訳_無形固定資産_99,system_batch,False,
JE-110099,SUB-0011,PT Toyo Manufacturing Indonesia,2025-11-10,3500,退職給付引当金,0.0,74532.0,通常仕訳_退職給付引当金_100,yamada_t,False,
JE-110100,SUB-0011,PT Toyo Manufacturing Indonesia,2025-06-13,1400,前払費用,0.0,17660.0,通常仕訳_前払費用_101,watanabe_a,False,
JE-110101,SUB-0011,PT Toyo Manufacturing Indonesia,2025-01-05,1500,その他流動資産,69154.0,0.0,通常仕訳_その他流動資産_102,watanabe_a,False,
JE-110102,SUB-0011,PT Toyo Manufacturing Indonesia,2025-02-24,3400,長期借入金,0.0,25218.0,通常仕訳_長期借入金_103,suzuki_k,False,
JE-110103,SUB-0011,PT Toyo Manufacturing Indonesia,2025-10-08,3400,長期借入金,29828.0,0.0,通常仕訳_長期借入金_104,system_batch,False,
JE-110104,SUB-0011,PT Toyo Manufacturing Indonesia,2025-02-25,2100,有形固定資産,0.0,22445.0,通常仕訳_有形固定資産_105,system_batch,False,
JE-110105,SUB-0011,PT Toyo Manufacturing Indonesia,2025-08-02,7100,特別利益,0.0,114286.0,通常仕訳_特別利益_106,yamada_t,False,
JE-110106,SUB-0011,PT Toyo Manufacturing Indonesia,2025-04-19,2200,無形固定資産,21866656.0,0.0,通常仕訳_無形固定資産_107,yamada_t,False,
JE-110107,SUB-0011,PT Toyo Manufacturing Indonesia,2025-11-20,4100,売上高,134352.0,0.0,通常仕訳_売上高_108,suzuki_k,False,
JE-110108,SUB-0011,PT Toyo Manufacturing Indonesia,2025-06-11,6100,営業外収益,79177.0,0.0,通常仕訳_営業外収益_109,suzuki_k,False,
JE-110109,SUB-0011,PT Toyo Manufacturing Indonesia,2025-02-14,1500,その他流動資産,0.0,4085.0,通常仕訳_その他流動資産_110,watanabe_a,False,
JE-110110,SUB-0011,PT Toyo Manufacturing Indonesia,2025-09-03,4100,売上高,68.0,0.0,通常仕訳_売上高_111,suzuki_k,False,
JE-110111,SUB-0011,PT Toyo Manufacturing Indonesia,2025-04-24,7200,特別損失,818.0,0.0,通常仕訳_特別損失_112,tanaka_m,False,
JE-110112,SUB-0011,PT Toyo Manufacturing Indonesia,2025-06-28,3400,長期借入金,0.0,92369.0,通常仕訳_長期借入金_113,yamada_t,False,
JE-110113,SUB-0011,PT Toyo Manufacturing Indonesia,2025-11-28,1500,その他流動資産,0.0,9268.0,通常仕訳_その他流動資産_114,system_batch,False,
JE-110114,SUB-0011,PT Toyo Manufacturing Indonesia,2025-10-23,7100,特別利益,0.0,2794.0,通常仕訳_特別利益_115,yamada_t,False,
JE-110115,SUB-0011,PT Toyo Manufacturing Indonesia,2025-05-30,3300,未払費用,13685.0,0.0,通常仕訳_未払費用_116,system_batch,False,
JE-110116,SUB-0011,PT Toyo Manufacturing Indonesia,2025-02-06,2100,有形固定資産,0.0,8041.0,通常仕訳_有形固定資産_117,tanaka_m,False,
JE-110117,SUB-0011,PT Toyo Manufacturing Indonesia,2025-12-10,6200,営業外費用,6677.0,0.0,通常仕訳_営業外費用_118,watanabe_a,False,
JE-110118,SUB-0011,PT Toyo Manufacturing Indonesia,2025-03-21,3100,買掛金,0.0,11553.0,通常仕訳_買掛金_119,yamada_t,False,
JE-110119,SUB-0011,PT Toyo Manufacturing Indonesia,2025-10-09,3400,長期借入金,7497.0,0.0,通常仕訳_長期借入金_120,yamada_t,False,
JE-110120,SUB-0011,PT Toyo Manufacturing Indonesia,2025-04-26,1300,棚卸資産,300000000.0,0.0,原材料大量仕入_1,widodo_s,True,weekend_large_inventory
JE-110121,SUB-0011,PT Toyo Manufacturing Indonesia,2025-08-23,1300,棚卸資産,300000000.0,0.0,原材料大量仕入_2,widodo_s,True,weekend_large_inventory
JE-110122,SUB-0011,PT Toyo Manufacturing Indonesia,2025-06-07,1300,棚卸資産,100000000.0,0.0,原材料大量仕入_3,widodo_s,True,weekend_large_inventory
JE-110123,SUB-0011,PT Toyo Manufacturing Indonesia,2025-08-17,1300,棚卸資産,100000000.0,0.0,原材料大量仕入_4,widodo_s,True,weekend_large_inventory
JE-110124,SUB-0011,PT Toyo Manufacturing Indonesia,2025-09-27,1300,棚卸資産,300000000.0,0.0,原材料大量仕入_5,widodo_s,True,weekend_large_inventory
JE-110125,SUB-0011,PT Toyo Manufacturing Indonesia,2025-01-18,1300,棚卸資産,300000000.0,0.0,原材料大量仕入_6,widodo_s,True,weekend_large_inventory
JE-110126,SUB-0011,PT Toyo Manufacturing Indonesia,2025-02-01,1300,棚卸資産,200000000.0,0.0,原材料大量仕入_7,widodo_s,True,weekend_large_inventory
JE-110127,SUB-0011,PT Toyo Manufacturing Indonesia,2025-04-05,1300,棚卸資産,100000000.0,0.0,原材料大量仕入_8,widodo_s,True,weekend_large_inventory
JE-110128,SUB-0011,PT Toyo Manufacturing Indonesia,2025-07-12,1300,棚卸資産,200000000.0,0.0,原材料大量仕入_9,widodo_s,True,weekend_large_inventory
JE-110129,SUB-0011,PT Toyo Manufacturing Indonesia,2025-05-10,1300,棚卸資産,200000000.0,0.0,原材料大量仕入_10,widodo_s,True,weekend_large_inventory
JE-110130,SUB-0011,PT Toyo Manufacturing Indonesia,2025-10-04,1300,棚卸資産,200000000.0,0.0,原材料大量仕入_11,widodo_s,True,weekend_large_inventory
JE-110131,SUB-0011,PT Toyo Manufacturing Indonesia,2025-05-10,1300,棚卸資産,300000000.0,0.0,原材料大量仕入_12,widodo_s,True,weekend_large_inventory
JE-120000,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-08-03,3100,買掛金,677.0,0.0,通常仕訳_買掛金_1,suzuki_k,False,
JE-120001,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-09-16,3200,短期借入金,3734.0,0.0,通常仕訳_短期借入金_2,system_batch,False,
JE-120002,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-07-06,4200,売上原価,0.0,11797.0,通常仕訳_売上原価_3,tanaka_m,False,
JE-120003,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-02-20,7200,特別損失,0.0,7083.0,通常仕訳_特別損失_4,tanaka_m,False,
JE-120004,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-12-24,6100,営業外収益,16301518.0,0.0,通常仕訳_営業外収益_5,yamada_t,False,
JE-120005,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-07-27,7200,特別損失,10298.0,0.0,通常仕訳_特別損失_6,suzuki_k,False,
JE-120006,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-05-24,2300,投資有価証券,9339.0,0.0,通常仕訳_投資有価証券_7,system_batch,False,
JE-120007,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-01-26,1100,現金及び預金,217286.0,0.0,通常仕訳_現金及び預金_8,watanabe_a,False,
JE-120008,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-03-04,2300,投資有価証券,1417.0,0.0,通常仕訳_投資有価証券_9,yamada_t,False,
JE-120009,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-03-01,3300,未払費用,8241.0,0.0,通常仕訳_未払費用_10,tanaka_m,False,
JE-120010,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-09-02,5100,販売費,0.0,238132.0,通常仕訳_販売費_11,watanabe_a,False,
JE-120011,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-03-07,7100,特別利益,407874.0,0.0,通常仕訳_特別利益_12,system_batch,False,
JE-120012,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-07-11,4200,売上原価,17504.0,0.0,通常仕訳_売上原価_13,yamada_t,False,
JE-120013,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-07-05,3400,長期借入金,160244.0,0.0,通常仕訳_長期借入金_14,system_batch,False,
JE-120014,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-01-27,4100,売上高,0.0,1795.0,通常仕訳_売上高_15,yamada_t,False,
JE-120015,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-11-26,2300,投資有価証券,0.0,32280.0,通常仕訳_投資有価証券_16,tanaka_m,False,
JE-120016,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-02-09,4200,売上原価,24713.0,0.0,通常仕訳_売上原価_17,tanaka_m,False,
JE-120017,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-02-05,6100,営業外収益,13370.0,0.0,通常仕訳_営業外収益_18,suzuki_k,False,
JE-120018,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-09-18,1500,その他流動資産,0.0,11130.0,通常仕訳_その他流動資産_19,system_batch,False,
JE-120019,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-04-15,3200,短期借入金,293223.0,0.0,通常仕訳_短期借入金_20,system_batch,False,
JE-120020,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-11-28,1300,棚卸資産,0.0,32216.0,通常仕訳_棚卸資産_21,tanaka_m,False,
JE-120021,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-08-24,1400,前払費用,810422.0,0.0,通常仕訳_前払費用_22,tanaka_m,False,
JE-120022,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-09-15,7200,特別損失,0.0,6795.0,通常仕訳_特別損失_23,suzuki_k,False,
JE-120023,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-08-05,4200,売上原価,3871.0,0.0,通常仕訳_売上原価_24,suzuki_k,False,
JE-120024,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-04-14,5200,一般管理費,0.0,6855.0,通常仕訳_一般管理費_25,suzuki_k,False,
JE-120025,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-07-05,3400,長期借入金,44903.0,0.0,通常仕訳_長期借入金_26,suzuki_k,False,
JE-120026,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-12-17,5100,販売費,0.0,27020.0,通常仕訳_販売費_27,yamada_t,False,
JE-120027,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-04-05,1100,現金及び預金,0.0,3469240.0,通常仕訳_現金及び預金_28,suzuki_k,False,
JE-120028,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-12-22,2100,有形固定資産,0.0,18761.0,通常仕訳_有形固定資産_29,suzuki_k,False,
JE-120029,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-11-09,6200,営業外費用,0.0,14488.0,通常仕訳_営業外費用_30,suzuki_k,False,
JE-120030,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-10-29,2100,有形固定資産,6088.0,0.0,通常仕訳_有形固定資産_31,tanaka_m,False,
JE-120031,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-08-11,1500,その他流動資産,30277.0,0.0,通常仕訳_その他流動資産_32,tanaka_m,False,
JE-120032,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-11-25,4200,売上原価,130652.0,0.0,通常仕訳_売上原価_33,system_batch,False,
JE-120033,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-03-30,7200,特別損失,102827.0,0.0,通常仕訳_特別損失_34,watanabe_a,False,
JE-120034,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-11-09,2300,投資有価証券,96.0,0.0,通常仕訳_投資有価証券_35,watanabe_a,False,
JE-120035,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-06-23,1500,その他流動資産,0.0,128834.0,通常仕訳_その他流動資産_36,tanaka_m,False,
JE-120036,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-04-25,7100,特別利益,214992.0,0.0,通常仕訳_特別利益_37,suzuki_k,False,
JE-120037,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-04-09,1500,その他流動資産,11386.0,0.0,通常仕訳_その他流動資産_38,system_batch,False,
JE-120038,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-07-03,2100,有形固定資産,0.0,6512.0,通常仕訳_有形固定資産_39,system_batch,False,
JE-120039,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-03-31,1300,棚卸資産,0.0,746.0,通常仕訳_棚卸資産_40,yamada_t,False,
JE-120040,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-10-25,1200,売掛金,1968.0,0.0,通常仕訳_売掛金_41,suzuki_k,False,
JE-120041,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-08-22,2200,無形固定資産,0.0,23186.0,通常仕訳_無形固定資産_42,system_batch,False,
JE-120042,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-07-16,1100,現金及び預金,0.0,5368.0,通常仕訳_現金及び預金_43,watanabe_a,False,
JE-120043,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-06-19,1100,現金及び預金,0.0,5772.0,通常仕訳_現金及び預金_44,watanabe_a,False,
JE-120044,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-09-22,7100,特別利益,0.0,1584.0,通常仕訳_特別利益_45,yamada_t,False,
JE-120045,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-12-09,2200,無形固定資産,20904.0,0.0,通常仕訳_無形固定資産_46,tanaka_m,False,
JE-120046,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-10-09,4100,売上高,0.0,25607.0,通常仕訳_売上高_47,tanaka_m,False,
JE-120047,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-09-19,7100,特別利益,0.0,7148.0,通常仕訳_特別利益_48,watanabe_a,False,
JE-120048,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-07-04,6200,営業外費用,102325.0,0.0,通常仕訳_営業外費用_49,tanaka_m,False,
JE-120049,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-09-24,1200,売掛金,66799.0,0.0,通常仕訳_売掛金_50,watanabe_a,False,
JE-120050,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-09-25,3200,短期借入金,27186.0,0.0,通常仕訳_短期借入金_51,system_batch,False,
JE-120051,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-02-17,3200,短期借入金,0.0,787.0,通常仕訳_短期借入金_52,system_batch,False,
JE-120052,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-08-18,3100,買掛金,0.0,20716.0,通常仕訳_買掛金_53,suzuki_k,False,
JE-120053,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-08-19,4200,売上原価,9402.0,0.0,通常仕訳_売上原価_54,system_batch,False,
JE-120054,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-12-07,7100,特別利益,0.0,24955.0,通常仕訳_特別利益_55,tanaka_m,False,
JE-120055,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-01-12,3500,退職給付引当金,14226.0,0.0,通常仕訳_退職給付引当金_56,yamada_t,False,
JE-120056,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-06-26,6100,営業外収益,26167.0,0.0,通常仕訳_営業外収益_57,tanaka_m,False,
JE-120057,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-04-15,3100,買掛金,102621.0,0.0,通常仕訳_買掛金_58,suzuki_k,False,
JE-120058,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-10-08,4100,売上高,6350.0,0.0,通常仕訳_売上高_59,system_batch,False,
JE-120059,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-09-27,6200,営業外費用,0.0,35094.0,通常仕訳_営業外費用_60,system_batch,False,
JE-120060,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-06-01,7200,特別損失,36473.0,0.0,通常仕訳_特別損失_61,yamada_t,False,
JE-120061,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-11-27,3200,短期借入金,0.0,29946.0,通常仕訳_短期借入金_62,suzuki_k,False,
JE-120062,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-06-15,4200,売上原価,2220.0,0.0,通常仕訳_売上原価_63,watanabe_a,False,
JE-120063,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-06-04,7100,特別利益,6622.0,0.0,通常仕訳_特別利益_64,suzuki_k,False,
JE-120064,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-12-13,5100,販売費,0.0,125728.0,通常仕訳_販売費_65,system_batch,False,
JE-120065,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-02-11,3300,未払費用,0.0,222880.0,通常仕訳_未払費用_66,system_batch,False,
JE-120066,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-07-16,5100,販売費,775570.0,0.0,通常仕訳_販売費_67,tanaka_m,False,
JE-120067,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-01-11,3200,短期借入金,0.0,444735.0,通常仕訳_短期借入金_68,yamada_t,False,
JE-120068,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-03-05,4100,売上高,0.0,62125.0,通常仕訳_売上高_69,suzuki_k,False,
JE-120069,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-05-04,3100,買掛金,0.0,20467.0,通常仕訳_買掛金_70,system_batch,False,
JE-120070,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-02-17,3400,長期借入金,0.0,47040.0,通常仕訳_長期借入金_71,suzuki_k,False,
JE-120071,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-03-04,4200,売上原価,183082.0,0.0,通常仕訳_売上原価_72,suzuki_k,False,
JE-120072,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-07-08,3500,退職給付引当金,5706.0,0.0,通常仕訳_退職給付引当金_73,tanaka_m,False,
JE-120073,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-12-09,2100,有形固定資産,0.0,11726.0,通常仕訳_有形固定資産_74,yamada_t,False,
JE-120074,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-03-19,7100,特別利益,0.0,7436.0,通常仕訳_特別利益_75,tanaka_m,False,
JE-120075,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-08-05,3300,未払費用,107169.0,0.0,通常仕訳_未払費用_76,watanabe_a,False,
JE-120076,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-10-03,5100,販売費,25503.0,0.0,通常仕訳_販売費_77,yamada_t,False,
JE-120077,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-10-02,1100,現金及び預金,0.0,42777.0,通常仕訳_現金及び預金_78,system_batch,False,
JE-120078,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-10-06,1200,売掛金,0.0,410.0,通常仕訳_売掛金_79,tanaka_m,False,
JE-120079,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-04-20,7200,特別損失,0.0,12245.0,通常仕訳_特別損失_80,yamada_t,False,
JE-120080,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-05-14,2100,有形固定資産,999999.0,0.0,重複疑い仕訳,watanabe_a,True,duplicate
JE-120081,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-08-16,2300,投資有価証券,5000000.0,0.0,端数なし大口仕訳,tanaka_m,True,round_number
JE-120082,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-12-11,1400,前払費用,85478743.0,0.0,異常大口仕訳,tanaka_m,True,large
JE-120083,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-02-04,2100,有形固定資産,247149824.0,0.0,異常大口仕訳,system_batch,True,large
JE-120084,SUB-0012,"Toyo Chemical Thailand Co., Ltd.",2025-01-16,5100,販売費,1000000.0,0.0,端数なし大口仕訳,system_batch,True,round_number
JE-130000,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-04-28,1300,棚卸資産,0.0,352284.0,通常仕訳_棚卸資産_1,yamada_t,False,
JE-130001,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-09-30,3100,買掛金,0.0,2295.0,通常仕訳_買掛金_2,tanaka_m,False,
JE-130002,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-07-29,2300,投資有価証券,0.0,10183.0,通常仕訳_投資有価証券_3,suzuki_k,False,
JE-130003,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-12-11,5200,一般管理費,0.0,56578.0,通常仕訳_一般管理費_4,system_batch,False,
JE-130004,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-10-11,3200,短期借入金,166014.0,0.0,通常仕訳_短期借入金_5,suzuki_k,False,
JE-130005,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-02-05,6200,営業外費用,101256.0,0.0,通常仕訳_営業外費用_6,yamada_t,False,
JE-130006,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-02-04,6200,営業外費用,0.0,4295.0,通常仕訳_営業外費用_7,suzuki_k,False,
JE-130007,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-12-24,1400,前払費用,0.0,253.0,通常仕訳_前払費用_8,suzuki_k,False,
JE-130008,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-05-29,2200,無形固定資産,0.0,316.0,通常仕訳_無形固定資産_9,suzuki_k,False,
JE-130009,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-05-28,2100,有形固定資産,11322.0,0.0,通常仕訳_有形固定資産_10,watanabe_a,False,
JE-130010,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-03-31,2100,有形固定資産,0.0,3083.0,通常仕訳_有形固定資産_11,yamada_t,False,
JE-130011,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-06-24,4100,売上高,0.0,70521.0,通常仕訳_売上高_12,suzuki_k,False,
JE-130012,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-02-18,3500,退職給付引当金,203677.0,0.0,通常仕訳_退職給付引当金_13,watanabe_a,False,
JE-130013,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-07-03,2200,無形固定資産,255520.0,0.0,通常仕訳_無形固定資産_14,suzuki_k,False,
JE-130014,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-07-30,3300,未払費用,0.0,39886.0,通常仕訳_未払費用_15,tanaka_m,False,
JE-130015,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-12-09,1400,前払費用,3798.0,0.0,通常仕訳_前払費用_16,yamada_t,False,
JE-130016,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-12-29,5100,販売費,21767.0,0.0,通常仕訳_販売費_17,tanaka_m,False,
JE-130017,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-09-29,1400,前払費用,0.0,77594.0,通常仕訳_前払費用_18,suzuki_k,False,
JE-130018,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-03-26,1300,棚卸資産,12961.0,0.0,通常仕訳_棚卸資産_19,watanabe_a,False,
JE-130019,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-09-21,2100,有形固定資産,181831.0,0.0,通常仕訳_有形固定資産_20,watanabe_a,False,
JE-130020,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-02-21,1300,棚卸資産,0.0,29704.0,通常仕訳_棚卸資産_21,yamada_t,False,
JE-130021,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-11-22,5200,一般管理費,0.0,159607.0,通常仕訳_一般管理費_22,yamada_t,False,
JE-130022,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-04-10,7100,特別利益,0.0,10931.0,通常仕訳_特別利益_23,yamada_t,False,
JE-130023,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-10-27,7100,特別利益,3399.0,0.0,通常仕訳_特別利益_24,tanaka_m,False,
JE-130024,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-03-03,3300,未払費用,28417.0,0.0,通常仕訳_未払費用_25,suzuki_k,False,
JE-130025,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-04-06,1400,前払費用,6078.0,0.0,通常仕訳_前払費用_26,watanabe_a,False,
JE-130026,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-02-21,7100,特別利益,0.0,4992.0,通常仕訳_特別利益_27,watanabe_a,False,
JE-130027,SUB-0013,"Toyo Vietnam Engineering Co., Ltd.",2025-12-27,4100,売上高,39394.0,0.0,通常仕訳_売上高_28,tanaka_m,False,
